accident_id,city,state,latitude,longitude,date,time,day_of_week,is_weekend,road_type,lanes,traffic_signal,Weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
17540,Mumbai,Maharashtra,18.949249,72.788391,15/11/2023,02:00:00,Wednesday,No,Urban,6,Yes,Fog,Low,19,Low,Poor Road,Minor,3,0,No,Normal Day,0.45
17541,Pune,Maharashtra,18.55192,73.729286,19/03/2024,10:00:00,Tuesday,No,Urban,6,No,Rain,Mediun,16,Medium,Weather,Minor,5,4,Yes,Normal Day,0.40
17542,Kolkata,West Bengal,22.441331,88.373763,08/08/2024,19:00:00,Thursday,No,Rural,1,Yes,Rain,Mediun,33,High,Weather,Major,4,1,Yes,Normal Day,0.60
17543,Kolkata,West Bengal,22.437944,88.445782,15/08/2023,11:00:00,Tuesday,No,Urban,4,No,Clear,High,33,Low,Overspeeding,Minor,5,5,No,Normal Day,0.10
17544,Bangalore,Karnataka,13.073824,77.578904,15/03/2025,14:00:00,Saturday,Yes,Rural,4,Yes,Fog,Low,21,Low,Distraction,Major,2,2,No,Normal Day,0.45
17545,Chennai,Tamil Nadu,13.163963,80.193234,12/08/2023,07:00:00,Saturday,Yes,Highway,5,Yes,Fog,Low,36,High,Distraction,Major,4,4,No,Normal Day,0.65
17546,Chennai,Tamil Nadu,13.006283,80.285474,10/09/2024,07:00:00,Tuesday,No,Highway,4,No,Rain,Low,25,High,Overspeeding,Minor,5,2,No,Normal Day,0.65
17547,Bangalore,Karnataka,13.06824,77.636279,14/10/2023,00:00:00,Saturday,Yes,Urban,4,No,Rain,Low,38,Low,Drunk Driving,Major,4,1,No,Normal Day,0.45
17548,Bangalore,Karnataka,13.085461,77.430762,02/03/2023,23:00:00,Thursday,No,Highway,2,No,Clear,High,18,High,Drunk Driving,Minor,3,0,No,Normal Day,0.30
17549,Kolkata,West Bengal,22.477388,88.370549,07/11/2022,11:00:00,Monday,No,Urban,3,Yes,Fog,Low,35,High,Weather,Minor,5,0,No,Normal Day,0.65
17550,Chennai,Tamil Nadu,13.126959,80.17735,16/12/2023,00:00:00,Saturday,Yes,Urban,1,No,Fog,Low,19,Low,Overspeeding,Minor,4,4,No,Normal Day,0.45
17551,Kolkata,West Bengal,22.482671,88.498174,25/07/2022,03:00:00,Monday,No,Urban,3,No,Fog,Low,21,Low,Poor Road,Major,5,2,No,Normal Day,0.45
17552,Kolkata,West Bengal,22.408205,88.237887,02/06/2023,02:00:00,Friday,No,Urban,1,Yes,Clear,High,17,High,Overspeeding,Major,1,1,No,Normal Day,0.30
17553,Mumbai,Maharashtra,19.146587,72.772045,22/04/2024,21:00:00,Monday,No,Rural,3,No,Rain,Mediun,30,Low,Poor Road,Fatal,2,2,No,Normal Day,0.45
17554,Chandigarh,Punjab,30.667436,76.722385,19/08/2023,19:00:00,Saturday,Yes,Highway,2,No,Rain,Mediun,36,High,Drunk Driving,Major,1,0,Yes,Normal Day,0.60
17555,Hyderabad,Telangana,17.595331,78.491899,20/01/2025,12:00:00,Monday,No,Rural,5,No,Fog,Low,37,High,Distraction,Major,4,1,No,Normal Day,0.65
17556,Bangalore,Karnataka,12.864884,77.425973,20/02/2023,07:00:00,Monday,No,Highway,4,No,Rain,Mediun,40,Low,Overspeeding,Fatal,2,2,No,Normal Day,0.45
17557,Chandigarh,Punjab,30.686463,76.88282,15/05/2023,21:00:00,Monday,No,Rural,1,No,Rain,Mediun,23,High,Drunk Driving,Fatal,4,4,No,Normal Day,0.65
17558,Bangalore,Karnataka,12.830058,77.601549,28/04/2024,11:00:00,Sunday,Yes,Urban,5,No,Rain,Low,18,High,Poor Road,Minor,4,2,No,Normal Day,0.65
17559,Kolkata,West Bengal,22.613942,88.266247,07/02/2022,12:00:00,Monday,No,Highway,1,No,Rain,Low,31,Medium,Drunk Driving,Major,1,0,No,Normal Day,0.45
17560,Hyderabad,Telangana,17.284819,78.352045,02/01/2023,22:00:00,Monday,No,Urban,6,Yes,Fog,Low,28,Medium,Weather,Fatal,2,2,No,Normal Day,0.65
17561,Kolkata,West Bengal,22.49754,88.361267,23/05/2023,23:00:00,Tuesday,No,Urban,3,Yes,Rain,Mediun,15,Low,Distraction,Minor,1,1,No,Normal Day,0.25
17562,Delhi,Delhi,28.692562,77.159001,08/09/2024,13:00:00,Sunday,Yes,Highway,2,Yes,Rain,Mediun,21,Medium,Poor Road,Major,3,0,No,Normal Day,0.25
17563,Chennai,Tamil Nadu,12.939459,80.12713,13/03/2022,22:00:00,Sunday,Yes,Rural,5,Yes,Rain,Low,30,High,Poor Road,Minor,2,0,No,Normal Day,0.65
17564,Delhi,Delhi,28.723686,77.225795,13/10/2024,00:00:00,Sunday,Yes,Rural,6,No,Clear,High,20,Low,Overspeeding,Fatal,2,2,No,Normal Day,0.30
17565,Kolkata,West Bengal,22.628373,88.40378,27/05/2022,05:00:00,Friday,No,Rural,4,No,Rain,Mediun,40,Low,Distraction,Minor,1,1,No,Normal Day,0.25
17566,Hyderabad,Telangana,17.393006,78.462036,29/12/2022,15:00:00,Thursday,No,Highway,2,Yes,Clear,High,25,High,Distraction,Major,4,0,No,Normal Day,0.30
17567,Bangalore,Karnataka,13.174788,77.423843,09/03/2025,01:00:00,Sunday,Yes,Urban,5,No,Clear,High,29,High,Overspeeding,Fatal,3,3,No,Normal Day,0.50
17568,Delhi,Delhi,28.588186,77.029291,19/01/2024,12:00:00,Friday,No,Urban,4,No,Fog,Low,27,Medium,Distraction,Minor,5,4,No,Normal Day,0.45
17569,Pune,Maharashtra,18.67344,73.829634,16/03/2025,02:00:00,Sunday,Yes,Urban,2,No,Fog,Low,23,Medium,Overspeeding,Minor,4,3,No,Normal Day,0.45
17570,Kolkata,West Bengal,22.60285,88.249639,10/11/2022,12:00:00,Thursday,No,Urban,3,Yes,Rain,Low,21,Low,Weather,Minor,1,1,No,Normal Day,0.45
17571,Bangalore,Karnataka,13.085193,77.725643,06/09/2023,14:00:00,Wednesday,No,Urban,5,Yes,Clear,High,40,Low,Poor Road,Fatal,4,4,No,Normal Day,0.30
17572,Delhi,Delhi,28.811574,77.016708,20/06/2022,12:00:00,Monday,No,Highway,3,No,Clear,High,29,High,Poor Road,Minor,4,3,No,Normal Day,0.30
17573,Bangalore,Karnataka,13.040193,77.495753,10/01/2023,11:00:00,Tuesday,No,Rural,4,No,Rain,Mediun,22,High,Overspeeding,Fatal,1,1,No,Normal Day,0.65
17574,Mumbai,Maharashtra,18.934101,72.977864,27/09/2022,11:00:00,Tuesday,No,Rural,2,No,Fog,Low,35,Medium,Poor Road,Minor,5,0,No,Normal Day,0.45
17575,Bangalore,Karnataka,13.143725,77.615967,17/02/2025,15:00:00,Monday,No,Rural,6,Yes,Clear,High,17,High,Distraction,Fatal,1,1,No,Normal Day,0.50
17576,Chennai,Tamil Nadu,13.196773,80.202719,09/10/2023,00:00:00,Monday,No,Urban,6,No,Fog,Low,16,High,Distraction,Major,5,0,No,Normal Day,0.65
17577,Kolkata,West Bengal,22.573869,88.436418,27/07/2023,15:00:00,Thursday,No,Urban,5,Yes,Rain,Low,38,Medium,Drunk Driving,Minor,4,3,No,Normal Day,0.45
17578,Kolkata,West Bengal,22.504537,88.294299,22/11/2022,20:00:00,Tuesday,No,Urban,1,Yes,Rain,Mediun,35,Medium,Weather,Major,1,0,No,Normal Day,0.25
17579,Bangalore,Karnataka,13.051954,77.400338,07/12/2023,03:00:00,Thursday,No,Urban,5,Yes,Clear,High,22,Low,Distraction,Minor,2,1,No,Normal Day,0.10
17580,Bangalore,Karnataka,13.170198,77.657694,31/08/2023,05:00:00,Thursday,No,Urban,1,Yes,Fog,Low,40,Low,Poor Road,Minor,1,1,No,Normal Day,0.45
17581,Bangalore,Karnataka,12.896868,77.519123,15/09/2023,15:00:00,Friday,No,Rural,4,No,Clear,High,15,Low,Overspeeding,Major,3,2,No,Normal Day,0.10
17582,Pune,Maharashtra,18.636023,73.969027,05/05/2023,14:00:00,Friday,No,Rural,4,No,Clear,High,39,Medium,Overspeeding,Minor,4,3,No,Normal Day,0.10
17583,Mumbai,Maharashtra,19.146577,72.89873,23/05/2024,22:00:00,Thursday,No,Urban,1,No,Fog,Low,32,High,Weather,Minor,5,2,No,Normal Day,0.65
17584,Chennai,Tamil Nadu,13.060488,80.19499,04/11/2022,10:00:00,Friday,No,Highway,1,No,Clear,High,20,High,Overspeeding,Minor,2,2,Yes,Normal Day,0.45
17585,Bangalore,Karnataka,13.069775,77.714248,05/03/2023,08:00:00,Sunday,Yes,Highway,5,Yes,Rain,Low,19,High,Weather,Minor,3,1,Yes,Normal Day,0.80
17586,Chennai,Tamil Nadu,13.163024,80.259394,31/10/2024,06:00:00,Thursday,No,Highway,1,No,Fog,Low,22,Medium,Weather,Minor,5,0,No,Normal Day,0.45
17587,Pune,Maharashtra,18.635735,73.7612,17/04/2023,05:00:00,Monday,No,Urban,4,No,Fog,Low,20,Low,Distraction,Major,1,1,No,Normal Day,0.45
17588,Pune,Maharashtra,18.612186,73.944538,18/01/2025,03:00:00,Saturday,Yes,Highway,5,Yes,Rain,Mediun,19,Low,Distraction,Minor,4,4,No,Normal Day,0.25
17589,Chandigarh,Punjab,30.726742,76.777036,13/11/2022,13:00:00,Sunday,Yes,Urban,6,No,Clear,High,23,Low,Drunk Driving,Major,4,3,No,Normal Day,0.10
17590,Bangalore,Karnataka,12.983095,77.585461,29/03/2025,04:00:00,Saturday,Yes,Highway,5,No,Clear,High,24,Low,Weather,Minor,3,1,No,Normal Day,0.10
17591,Delhi,Delhi,28.517486,76.997991,07/02/2022,15:00:00,Monday,No,Rural,6,No,Clear,High,20,Low,Distraction,Major,2,2,No,Normal Day,0.10
17592,Hyderabad,Telangana,17.503651,78.35195,29/06/2022,22:00:00,Wednesday,No,Highway,3,Yes,Fog,Low,33,High,Poor Road,Minor,3,1,No,Normal Day,0.65
17593,Kolkata,West Bengal,22.630226,88.263352,08/09/2024,16:00:00,Sunday,Yes,Highway,2,No,Rain,Low,22,Low,Drunk Driving,Major,5,3,No,Normal Day,0.45
17594,Hyderabad,Telangana,17.233886,78.201084,09/10/2023,08:00:00,Monday,No,Urban,3,Yes,Rain,Low,40,High,Distraction,Minor,3,2,Yes,Normal Day,0.80
17595,Delhi,Delhi,28.838781,77.138398,08/08/2024,04:00:00,Thursday,No,Highway,2,No,Clear,High,20,Low,Overspeeding,Minor,1,1,No,Normal Day,0.10
17596,Pune,Maharashtra,18.446385,73.765331,02/11/2022,23:00:00,Wednesday,No,Rural,3,No,Clear,High,34,High,Distraction,Major,4,4,No,Normal Day,0.30
17597,Chandigarh,Punjab,30.640461,76.853126,10/01/2023,08:00:00,Tuesday,No,Rural,6,No,Rain,Mediun,16,High,Overspeeding,Fatal,3,3,Yes,Normal Day,0.80
17598,Mumbai,Maharashtra,19.295963,72.802154,11/02/2023,10:00:00,Saturday,Yes,Urban,3,No,Rain,Mediun,17,High,Weather,Minor,1,1,Yes,Normal Day,0.60
17599,Hyderabad,Telangana,17.378743,78.204192,29/04/2023,07:00:00,Saturday,Yes,Rural,3,Yes,Clear,High,30,Medium,Distraction,Minor,3,0,No,Normal Day,0.10
17600,Chennai,Tamil Nadu,12.974117,80.162698,21/07/2022,06:00:00,Thursday,No,Urban,6,Yes,Fog,Low,16,High,Poor Road,Major,2,2,No,Normal Day,0.65
17601,Hyderabad,Telangana,17.569651,78.419753,25/09/2023,13:00:00,Monday,No,Urban,4,No,Clear,High,32,High,Poor Road,Minor,1,1,No,Normal Day,0.30
17602,Mumbai,Maharashtra,19.281466,72.968418,06/04/2022,02:00:00,Wednesday,No,Urban,5,Yes,Rain,Low,36,Low,Poor Road,Minor,5,5,No,Normal Day,0.45
17603,Chandigarh,Punjab,30.742705,76.790807,29/04/2024,17:00:00,Monday,No,Urban,2,No,Clear,High,20,High,Overspeeding,Minor,2,0,Yes,Normal Day,0.45
17604,Chennai,Tamil Nadu,13.055432,80.177971,04/08/2022,14:00:00,Thursday,No,Rural,3,Yes,Clear,High,30,Medium,Poor Road,Minor,1,0,No,Normal Day,0.10
17605,Pune,Maharashtra,18.477742,73.729136,27/06/2023,11:00:00,Tuesday,No,Rural,5,No,Clear,High,34,High,Drunk Driving,Fatal,1,1,No,Normal Day,0.50
17606,Chennai,Tamil Nadu,13.174388,80.296166,11/12/2024,09:00:00,Wednesday,No,Urban,5,No,Clear,High,40,High,Drunk Driving,Minor,4,2,Yes,Normal Day,0.45
17607,Mumbai,Maharashtra,18.842794,72.875109,29/01/2024,00:00:00,Monday,No,Rural,3,No,Rain,Mediun,30,Low,Distraction,Major,2,0,No,Normal Day,0.25
17608,Chennai,Tamil Nadu,13.005987,80.117543,12/01/2023,02:00:00,Thursday,No,Urban,1,Yes,Rain,Low,19,Low,Poor Road,Fatal,2,2,No,Normal Day,0.65
17609,Bangalore,Karnataka,13.11812,77.420425,21/03/2023,02:00:00,Tuesday,No,Urban,6,No,Rain,Low,35,High,Overspeeding,Minor,3,3,No,Normal Day,0.65
17610,Kolkata,West Bengal,22.666156,88.473855,03/12/2024,09:00:00,Tuesday,No,Urban,6,Yes,Fog,Low,32,High,Weather,Minor,4,2,Yes,Normal Day,0.80
17611,Kolkata,West Bengal,22.683518,88.431137,17/03/2022,21:00:00,Thursday,No,Urban,6,Yes,Clear,High,30,Medium,Overspeeding,Minor,2,2,No,Normal Day,0.10
17612,Chandigarh,Punjab,30.717459,76.807732,23/01/2023,04:00:00,Monday,No,Highway,3,Yes,Clear,High,39,Low,Poor Road,Minor,5,3,No,Normal Day,0.10
17613,Mumbai,Maharashtra,18.826124,72.865004,26/05/2023,01:00:00,Friday,No,Rural,4,No,Clear,High,16,Low,Distraction,Major,1,0,No,Normal Day,0.10
17614,Hyderabad,Telangana,17.554871,78.218242,16/07/2023,07:00:00,Sunday,Yes,Urban,1,Yes,Rain,Low,15,Medium,Weather,Major,4,0,No,Normal Day,0.45
17615,Kolkata,West Bengal,22.5141,88.289648,24/08/2022,06:00:00,Wednesday,No,Rural,4,Yes,Rain,Low,18,Medium,Poor Road,Minor,4,4,No,Normal Day,0.45
17616,Kolkata,West Bengal,22.574516,88.421262,08/03/2025,00:00:00,Saturday,Yes,Highway,2,No,Clear,High,17,Medium,Overspeeding,Major,4,3,No,Normal Day,0.10
17617,Chandigarh,Punjab,30.798701,76.872146,23/08/2023,23:00:00,Wednesday,No,Rural,2,Yes,Clear,High,33,Medium,Distraction,Minor,1,1,No,Normal Day,0.10
17618,Chandigarh,Punjab,30.626497,76.844984,15/02/2022,12:00:00,Tuesday,No,Urban,2,No,Fog,Low,23,Medium,Poor Road,Major,5,4,No,Normal Day,0.45
17619,Kolkata,West Bengal,22.436039,88.295546,02/09/2023,02:00:00,Saturday,Yes,Highway,2,No,Rain,Mediun,16,High,Drunk Driving,Minor,4,2,No,Normal Day,0.45
17620,Mumbai,Maharashtra,19.078575,72.809897,25/11/2023,14:00:00,Saturday,Yes,Urban,2,No,Clear,High,15,Medium,Drunk Driving,Minor,5,5,No,Normal Day,0.10
17621,Pune,Maharashtra,18.437333,73.781004,13/08/2023,12:00:00,Sunday,Yes,Rural,5,No,Fog,Low,15,Medium,Weather,Fatal,4,4,No,Normal Day,0.65
17622,Kolkata,West Bengal,22.568464,88.479615,08/12/2023,05:00:00,Friday,No,Highway,3,Yes,Clear,High,25,Medium,Drunk Driving,Major,2,0,No,Normal Day,0.10
17623,Mumbai,Maharashtra,18.929118,72.966617,01/04/2022,14:00:00,Friday,No,Highway,4,Yes,Fog,Low,32,Low,Overspeeding,Minor,4,2,No,Normal Day,0.45
17624,Delhi,Delhi,28.553837,76.908864,26/02/2025,03:00:00,Wednesday,No,Urban,6,No,Clear,High,37,Low,Overspeeding,Fatal,3,3,No,Normal Day,0.30
17625,Mumbai,Maharashtra,19.29549,72.958519,03/08/2024,05:00:00,Saturday,Yes,Highway,4,Yes,Clear,High,33,Medium,Overspeeding,Major,4,3,No,Normal Day,0.10
17626,Pune,Maharashtra,18.43935,73.805147,14/05/2023,14:00:00,Sunday,Yes,Urban,2,No,Clear,High,15,Low,Weather,Fatal,5,5,No,Normal Day,0.30
17627,Bangalore,Karnataka,12.867683,77.703136,16/09/2022,04:00:00,Friday,No,Rural,5,No,Clear,High,40,Medium,Drunk Driving,Minor,1,1,No,Normal Day,0.10
17628,Hyderabad,Telangana,17.585245,78.287828,21/07/2024,20:00:00,Sunday,Yes,Rural,1,No,Fog,Low,38,Medium,Distraction,Minor,3,3,No,Normal Day,0.45
17629,Mumbai,Maharashtra,19.268204,72.800651,05/05/2023,09:00:00,Friday,No,Highway,6,Yes,Fog,Low,18,High,Weather,Major,1,1,Yes,Normal Day,0.80
17630,Chennai,Tamil Nadu,13.184974,80.224829,18/02/2022,00:00:00,Friday,No,Urban,6,Yes,Rain,Mediun,16,Medium,Weather,Minor,3,1,No,Normal Day,0.25
17631,Delhi,Delhi,28.732523,76.922098,16/02/2023,03:00:00,Thursday,No,Rural,5,Yes,Fog,Low,25,Low,Poor Road,Major,4,4,No,Normal Day,0.45
17632,Chandigarh,Punjab,30.682731,76.791986,28/05/2024,18:00:00,Tuesday,No,Rural,3,Yes,Fog,Low,26,Medium,Overspeeding,Major,4,1,Yes,Normal Day,0.60
17633,Mumbai,Maharashtra,19.067967,72.934113,22/08/2024,20:00:00,Thursday,No,Urban,3,No,Clear,High,30,Low,Poor Road,Major,3,2,No,Normal Day,0.10
17634,Kolkata,West Bengal,22.624751,88.332736,14/12/2023,21:00:00,Thursday,No,Highway,6,Yes,Clear,High,15,Medium,Drunk Driving,Minor,4,1,No,Normal Day,0.10
17635,Chennai,Tamil Nadu,13.145876,80.178955,26/04/2024,07:00:00,Friday,No,Rural,6,Yes,Clear,High,35,Low,Drunk Driving,Minor,1,0,No,Normal Day,0.10
17636,Kolkata,West Bengal,22.504084,88.214609,19/12/2022,07:00:00,Monday,No,Highway,3,Yes,Rain,Low,31,High,Distraction,Minor,4,4,No,Normal Day,0.65
17637,Bangalore,Karnataka,12.968878,77.608569,15/03/2022,11:00:00,Tuesday,No,Rural,1,Yes,Fog,Low,15,Medium,Distraction,Minor,5,2,No,Normal Day,0.45
17638,Chennai,Tamil Nadu,13.151811,80.11911,21/04/2023,00:00:00,Friday,No,Rural,5,No,Clear,High,23,High,Poor Road,Minor,5,4,No,Normal Day,0.30
17639,Chennai,Tamil Nadu,12.834737,80.225502,23/12/2023,19:00:00,Saturday,Yes,Rural,1,No,Fog,Low,24,Medium,Poor Road,Minor,3,1,Yes,Normal Day,0.60
17640,Mumbai,Maharashtra,18.814584,72.764166,26/02/2025,00:00:00,Wednesday,No,Rural,2,No,Rain,Mediun,18,Low,Poor Road,Minor,3,0,No,Normal Day,0.25
17641,Chennai,Tamil Nadu,13.19905,80.16957,07/04/2022,09:00:00,Thursday,No,Urban,5,Yes,Clear,High,21,Medium,Distraction,Major,2,1,Yes,Normal Day,0.25
17642,Pune,Maharashtra,18.597783,73.843434,17/07/2022,17:00:00,Sunday,Yes,Rural,2,Yes,Clear,High,35,High,Weather,Minor,4,4,Yes,Normal Day,0.45
17643,Kolkata,West Bengal,22.640658,88.369108,05/06/2024,17:00:00,Wednesday,No,Rural,4,No,Rain,Mediun,39,Medium,Poor Road,Minor,4,2,Yes,Normal Day,0.40
17644,Pune,Maharashtra,18.579952,73.933045,08/02/2025,02:00:00,Saturday,Yes,Highway,5,Yes,Rain,Low,18,Low,Drunk Driving,Major,2,2,No,Normal Day,0.45
17645,Hyderabad,Telangana,17.403273,78.497913,29/11/2023,00:00:00,Wednesday,No,Urban,1,Yes,Clear,High,39,Low,Poor Road,Major,3,3,No,Normal Day,0.10
17646,Mumbai,Maharashtra,19.258137,72.87617,16/09/2024,14:00:00,Monday,No,Highway,5,Yes,Fog,Low,23,Medium,Drunk Driving,Minor,4,3,No,Normal Day,0.45
17647,Kolkata,West Bengal,22.455095,88.457052,25/04/2023,02:00:00,Tuesday,No,Urban,2,No,Clear,High,24,Low,Weather,Major,2,2,No,Normal Day,0.10
17648,Delhi,Delhi,28.540593,77.084687,23/09/2023,23:00:00,Saturday,Yes,Urban,2,Yes,Rain,Mediun,34,High,Drunk Driving,Minor,5,5,No,Normal Day,0.45
17649,Chennai,Tamil Nadu,12.993089,80.23991,08/10/2024,11:00:00,Tuesday,No,Rural,2,Yes,Clear,High,23,Low,Weather,Fatal,1,1,No,Normal Day,0.30
17650,Delhi,Delhi,28.866833,77.130533,16/06/2024,16:00:00,Sunday,Yes,Highway,1,No,Rain,Low,37,High,Drunk Driving,Major,3,3,No,Normal Day,0.65
17651,Chennai,Tamil Nadu,13.055468,80.182905,20/01/2023,04:00:00,Friday,No,Rural,5,No,Rain,Low,32,Low,Weather,Minor,3,0,No,Normal Day,0.45
17652,Chennai,Tamil Nadu,12.810773,80.267494,31/01/2023,16:00:00,Tuesday,No,Urban,4,No,Rain,Low,28,Low,Distraction,Minor,5,5,No,Normal Day,0.45
17653,Pune,Maharashtra,18.454791,73.962046,16/01/2024,01:00:00,Tuesday,No,Urban,4,No,Rain,Mediun,21,Low,Poor Road,Major,3,1,No,Normal Day,0.25
17654,Hyderabad,Telangana,17.448385,78.460678,17/09/2023,20:00:00,Sunday,Yes,Rural,1,No,Rain,Low,24,Medium,Overspeeding,Minor,4,0,No,Normal Day,0.45
17655,Chennai,Tamil Nadu,13.002322,80.114379,11/08/2023,19:00:00,Friday,No,Rural,4,Yes,Fog,Low,29,Medium,Overspeeding,Minor,5,2,Yes,Normal Day,0.60
17656,Chennai,Tamil Nadu,12.971181,80.227909,16/10/2022,17:00:00,Sunday,Yes,Rural,6,No,Clear,High,33,Medium,Poor Road,Minor,4,1,Yes,Normal Day,0.25
17657,Pune,Maharashtra,18.490226,73.888281,01/04/2023,16:00:00,Saturday,Yes,Highway,3,No,Clear,High,40,Medium,Poor Road,Minor,3,3,No,Normal Day,0.10
17658,Kolkata,West Bengal,22.493751,88.400057,11/01/2025,12:00:00,Saturday,Yes,Rural,2,No,Clear,High,18,Medium,Overspeeding,Minor,3,0,No,Normal Day,0.10
17659,Pune,Maharashtra,18.477828,73.99197,10/04/2025,06:00:00,Thursday,No,Rural,3,Yes,Rain,Low,23,High,Overspeeding,Minor,2,1,No,Normal Day,0.65
17660,Kolkata,West Bengal,22.422787,88.271128,15/01/2024,21:00:00,Monday,No,Highway,5,Yes,Rain,Mediun,22,High,Distraction,Major,2,1,No,Normal Day,0.45
17661,Kolkata,West Bengal,22.568027,88.326981,17/10/2022,18:00:00,Monday,No,Highway,2,No,Rain,Low,40,High,Weather,Minor,2,1,Yes,Normal Day,0.80
17662,Kolkata,West Bengal,22.652729,88.447987,01/11/2023,16:00:00,Wednesday,No,Urban,2,Yes,Rain,Mediun,35,Medium,Overspeeding,Minor,2,2,No,Normal Day,0.25
17663,Hyderabad,Telangana,17.447089,78.492731,19/11/2022,06:00:00,Saturday,Yes,Rural,2,No,Rain,Mediun,22,Medium,Overspeeding,Fatal,2,2,No,Normal Day,0.45
17664,Mumbai,Maharashtra,19.11433,72.931812,25/09/2022,15:00:00,Sunday,Yes,Urban,5,No,Rain,Mediun,40,Low,Distraction,Minor,3,2,No,Normal Day,0.25
17665,Kolkata,West Bengal,22.460459,88.227135,04/09/2022,23:00:00,Sunday,Yes,Rural,3,No,Clear,High,17,Low,Overspeeding,Minor,2,1,No,Normal Day,0.10
17666,Chandigarh,Punjab,30.762671,76.752751,09/12/2023,05:00:00,Saturday,Yes,Urban,6,Yes,Clear,High,16,High,Drunk Driving,Fatal,2,2,No,Normal Day,0.50
17667,Chennai,Tamil Nadu,12.887064,80.163779,28/04/2023,20:00:00,Friday,No,Rural,4,Yes,Clear,High,24,High,Distraction,Minor,2,1,No,Normal Day,0.30
17668,Delhi,Delhi,28.453723,77.251334,22/06/2022,14:00:00,Wednesday,No,Highway,6,Yes,Rain,Mediun,40,High,Overspeeding,Major,5,0,No,Normal Day,0.45
17669,Chandigarh,Punjab,30.712921,76.887267,23/03/2022,17:00:00,Wednesday,No,Urban,2,No,Fog,Low,28,High,Weather,Minor,3,3,Yes,Normal Day,0.80
17670,Kolkata,West Bengal,22.411959,88.296786,03/11/2022,09:00:00,Thursday,No,Highway,2,Yes,Clear,High,37,High,Drunk Driving,Major,2,0,Yes,Normal Day,0.45
17671,Chennai,Tamil Nadu,13.037159,80.101168,31/08/2024,06:00:00,Saturday,Yes,Highway,6,No,Fog,Low,37,Low,Distraction,Fatal,5,5,No,Normal Day,0.65
17672,Kolkata,West Bengal,22.606145,88.423527,21/02/2023,05:00:00,Tuesday,No,Rural,6,Yes,Rain,Low,15,Low,Weather,Major,5,3,No,Normal Day,0.45
17673,Pune,Maharashtra,18.455032,73.70995,18/12/2024,03:00:00,Wednesday,No,Urban,6,Yes,Rain,Mediun,24,Low,Distraction,Major,3,0,No,Normal Day,0.25
17674,Mumbai,Maharashtra,19.287757,72.759896,19/05/2023,14:00:00,Friday,No,Urban,2,No,Clear,High,30,Low,Drunk Driving,Major,4,4,No,Normal Day,0.10
17675,Chennai,Tamil Nadu,13.049995,80.128536,21/06/2022,11:00:00,Tuesday,No,Rural,6,No,Fog,Low,38,Low,Drunk Driving,Minor,4,3,No,Normal Day,0.45
17676,Bangalore,Karnataka,12.981526,77.669766,13/08/2023,10:00:00,Sunday,Yes,Urban,4,Yes,Clear,High,15,Medium,Drunk Driving,Minor,1,1,Yes,Normal Day,0.25
17677,Pune,Maharashtra,18.684995,73.76101,20/01/2025,03:00:00,Monday,No,Highway,4,Yes,Rain,Mediun,17,Low,Drunk Driving,Minor,3,3,No,Normal Day,0.25
17678,Pune,Maharashtra,18.629375,73.989303,14/03/2024,12:00:00,Thursday,No,Highway,6,No,Fog,Low,29,Low,Overspeeding,Major,3,0,No,Normal Day,0.45
17679,Pune,Maharashtra,18.670615,73.755714,27/05/2024,05:00:00,Monday,No,Urban,5,Yes,Clear,High,15,Low,Overspeeding,Minor,2,2,No,Normal Day,0.10
17680,Kolkata,West Bengal,22.547706,88.32731,13/02/2024,08:00:00,Tuesday,No,Highway,3,Yes,Fog,Low,19,Medium,Weather,Major,5,4,Yes,Normal Day,0.60
17681,Kolkata,West Bengal,22.672558,88.280601,04/12/2022,23:00:00,Sunday,Yes,Rural,5,No,Fog,Low,34,High,Overspeeding,Minor,3,0,No,Normal Day,0.65
17682,Bangalore,Karnataka,12.843682,77.791323,24/09/2024,07:00:00,Tuesday,No,Urban,6,No,Fog,Low,18,Low,Distraction,Major,3,3,No,Normal Day,0.45
17683,Pune,Maharashtra,18.470143,73.90583,03/08/2024,18:00:00,Saturday,Yes,Urban,3,No,Rain,Mediun,37,Medium,Weather,Major,2,1,Yes,Normal Day,0.40
17684,Chandigarh,Punjab,30.744917,76.875647,03/07/2023,01:00:00,Monday,No,Rural,1,Yes,Fog,Low,33,Medium,Distraction,Fatal,5,5,No,Normal Day,0.65
17685,Pune,Maharashtra,18.66906,73.759517,09/11/2022,20:00:00,Wednesday,No,Rural,5,Yes,Clear,High,25,High,Poor Road,Major,3,2,No,Normal Day,0.30
17686,Pune,Maharashtra,18.667443,73.844506,24/12/2022,15:00:00,Saturday,Yes,Rural,5,Yes,Clear,High,24,High,Distraction,Minor,3,1,No,Normal Day,0.30
17687,Hyderabad,Telangana,17.502224,78.323918,22/09/2023,09:00:00,Friday,No,Urban,2,No,Rain,Mediun,30,Medium,Distraction,Minor,4,0,Yes,Normal Day,0.40
17688,Kolkata,West Bengal,22.597048,88.247281,15/08/2022,00:00:00,Monday,No,Rural,2,No,Clear,High,33,High,Distraction,Minor,3,0,No,Normal Day,0.30
